,intercept_det_v,intercept_det_vc,intercept_det_vc2,intercept_det_vc3,intercept
0,-9.988838e-06,0.006491535,-0.0241192,0.020767732,-0.95154786
1,-6.431819e-05,0.0020103052,-0.002239668,-0.0011750155,-0.48038244
2,0.0010148202,-0.00838942,0.032359954,-0.028460404,-1.3253814
3,0.0007249585,-0.0028181009,0.011928688,-0.011651839,-1.5472435
4,0.00042045256,0.00079346774,-0.0003273122,0.0018917746,-1.2449325
5,0.00077214994,-0.0010869672,0.002992737,0.00046506157,-0.8654816
6,0.00043378587,0.010290333,-0.043774407,0.05315063,-1.3041397
7,0.0005045734,-0.0055068405,0.02757724,-0.029433338,-1.2794722
8,0.000366364,-0.00014449164,0.0006459497,0.004495903,-0.3690461
9,-5.9332697e-06,-0.0065153986,0.03709094,-0.04018037,-0.009821832
10,0.00056344405,-0.002320616,0.011486131,-0.009658083,-0.40204585
11,0.0006937527,-0.0045024585,0.015170645,-0.013355236,-0.56445324
12,0.00096892245,-0.0050989618,0.019121025,-0.016913766,-1.6366165
13,0.00056912436,-0.002335379,0.007634202,-0.0019052285,-0.4384886
14,0.00085185684,-0.0029629634,0.007012631,0.006602088,-0.46280122
15,0.00070830015,-0.004224162,0.017135778,-0.015036988,-0.9034107
16,0.0007060099,-0.006765606,0.030103441,-0.031709753,-1.4949021
17,0.000794637,0.00039092268,-0.008604098,0.02133763,-0.38256145
18,-5.6871322e-05,-0.0012622427,0.013333674,-0.016927056,-0.2819448
19,0.0007731735,0.00045831886,-0.008523381,0.020996502,-0.40510005
20,0.0006269928,-0.0030095181,0.013522968,-0.01166638,-0.45810425
21,0.0007621124,0.005386266,-0.026966907,0.03333186,-0.9467536
22,0.00020710303,-0.0028625461,0.018668111,-0.02028058,-0.47298956
23,-5.811847e-06,-0.006157138,0.035310674,-0.038263474,0.004699111
24,0.00013058151,0.0012325736,-0.0024609156,0.0061930367,-0.2894285
25,0.000772464,0.00055614184,-0.008979614,0.021585131,-0.37789878
26,2.525305e-05,0.0015735293,-0.0035219365,0.0068299826,-0.018419057
27,0.000458351,-0.00044303463,0.0007906504,0.0050881,-0.39550573
28,0.00036289575,0.02541893,-0.10982699,0.11760058,-0.4888865
29,0.00018047515,-0.0039943745,0.02408315,-0.025996247,-0.37564015
30,0.00044284848,0.003394605,-0.013621017,0.016826814,-1.0482446
31,0.0006819444,0.004003912,-0.0227518,0.036146928,-0.10297622
