,intercept_det_v,intercept_det_vc,intercept_det_vc2,intercept_det_vc3,intercept
0,0.0010144749,-0.0018450071,-0.0016182854,0.014809492,-0.5582969
1,0.000624011,-0.00042864174,0.00097210694,-6.2865e-05,-1.76122
2,0.0006420262,-0.00036474492,0.00016012274,0.0010318715,-1.7368951
3,0.00013537213,-0.000678127,0.0061163716,-0.008302234,-0.08165228
4,0.00032054514,-0.00500595,0.028021647,-0.029877214,-0.78934085
5,0.00086072844,-0.006867083,0.028422732,-0.025927467,-1.4426423
6,0.0007075336,-0.0055616847,0.020904329,-0.018689686,-0.44649774
7,0.00087523536,-0.0057447325,0.021722255,-0.019472716,-1.0925356
8,0.00069627096,0.0016292698,-0.012471154,0.024359083,-0.40982026
9,0.0005778786,0.002678776,-0.014082515,0.023102175,-0.55158186
10,0.0004621718,5.585997e-05,0.0024276609,-0.0013208063,-1.3231616
11,0.001181982,-0.009237224,0.03851035,-0.036157098,-1.1405166
12,0.0010723223,-0.0030428853,0.00334934,0.008695823,-0.76772094
13,-1.9277657e-05,0.0041091586,-0.013501419,0.011125239,-0.36106586
14,0.00041921117,0.0040250462,-0.015991036,0.020856228,-1.4357237
15,0.00092616293,-0.0011200012,0.0022526495,0.0010080594,-1.175947
16,0.0010288467,-0.002994567,0.0058058295,0.00077316567,-1.3434193
17,0.00069033203,0.0026786174,-0.01435859,0.02789361,-0.5412503
18,0.0001997526,0.0038102325,-0.014903635,0.021198677,-0.4866718
19,5.667749e-05,0.0018809749,-0.0045694904,0.008272805,-0.154603
20,5.932524e-05,-0.003234204,0.020060409,-0.021444568,0.10080966
21,0.00041901405,0.0052385195,-0.020750709,0.02548065,-1.5761347
22,0.0018749265,-0.016768718,0.052941088,-0.03480384,-0.24887787
23,0.0009934206,-0.0024290257,0.0014419247,0.011188092,-0.57947123
24,0.0008432119,-0.0043581836,0.018395424,-0.015446094,-1.2700776
25,0.00091959053,0.0005283686,-0.0049046283,0.008129464,-1.2597579
26,0.00060228334,0.0011204559,-0.007539331,0.016438572,-0.6234048
27,0.00037157699,0.0011959033,-0.0027269756,0.0048775915,-1.0409012
28,4.8633403e-05,-0.00036843662,0.007408,-0.009430577,-0.31549567
29,0.0004744205,0.005665249,-0.022925772,0.027504424,-1.6914281
30,0.0010477938,-0.010858344,0.04257626,-0.035742443,-1.0595764
31,0.0006296226,0.00658806,-0.030829204,0.04427014,-0.70550215
32,0.0004322378,0.00066453207,-0.0018735757,0.001894144,-1.5412612
33,0.00010893889,0.0010914324,-0.0006952082,0.0040624337,-0.26391912
34,0.00053346046,0.000993174,-0.005424112,0.0065167774,-1.631092
35,0.000766217,-0.0075966595,0.03291351,-0.032882243,-1.394635
36,0.0005427239,0.0019205512,-0.010184641,0.018108347,-0.55301774
37,0.0006461835,0.0029184665,-0.01626291,0.026320992,-0.53231627
38,0.0008810328,-0.0057980395,0.021876598,-0.019615903,-1.0941088
39,0.0003700143,0.00016030013,-0.00040202934,0.0059183463,-0.39153638
40,0.00033604924,-0.002026421,0.013203982,-0.014802962,-0.6985593
41,0.00057072076,-0.0017064702,0.008752287,-0.0074766544,-1.2084031
42,0.0010800998,-0.0033447775,0.005944835,0.0025702605,-1.1860148
43,0.000726505,-0.0056113945,0.02368185,-0.024244167,-1.6325868
44,0.0012568467,-0.010824026,0.034252904,-0.030387305,-0.38375753
45,0.0004897504,-0.0002741827,0.0023527055,-0.002625745,-1.6170568
46,0.0010371557,-0.0029174201,0.003247649,0.008815183,-0.6934921
47,0.00062391494,-0.002215777,0.010788368,-0.011597961,-1.8999748
48,0.0009706316,0.004555653,-0.02585261,0.03012876,-1.2114168
49,0.00036994045,0.01896998,-0.081399366,0.088486,-0.65740424
50,0.0004658878,-0.005120696,0.027180988,-0.02939809,-1.4462544
51,0.0009578269,-0.0064427326,0.022992777,-0.02158116,-1.247471
52,0.000117911775,0.0009223259,-5.1029783e-05,0.0035615496,-0.27448404
53,8.927084e-05,-0.005099525,0.028911538,-0.03125693,-0.1815176
54,0.00047874538,0.019745454,-0.08600298,0.09357738,-0.7700136
55,0.00015887214,-0.0010372177,0.009472388,-0.011294244,-0.26925707
56,0.0005430205,-0.00014878952,-0.0008172209,0.008186765,-0.55522656
57,0.0004743849,0.00063438044,-0.0022929222,0.0026348357,-1.6014496
58,0.00070640934,-0.0053297784,0.022499291,-0.022609994,-1.6043333
59,0.000532414,0.0011448326,-0.0061649596,0.007360992,-1.6369997
60,0.0007092689,0.0047538574,-0.025954766,0.038705822,-0.40518904
61,0.0004952476,0.00029409482,-0.0007401237,0.0010729879,-1.6050051
62,0.00041148555,0.00022940319,-0.0007983671,0.0069716736,-0.47531286
63,-1.8561643e-05,0.0029879669,-0.007981919,0.0054809935,-0.32495314
64,0.0006275326,-0.00041453194,0.0006498005,0.00028508727,-1.7349646
65,0.000856098,0.00021024526,-0.008374103,0.021170024,-0.4840567
66,0.00058994896,0.007712383,-0.035431433,0.048561208,-0.72871995
67,0.00035267978,0.01745788,-0.07446612,0.08120981,-0.6381563
68,0.0003972076,0.00036351476,-0.0012365514,0.0073908716,-0.4655259
69,0.0009705666,-0.0071957354,0.024602842,-0.023025468,-1.0762434
70,0.0011602982,-0.007862317,0.027664848,-0.025642414,-1.3068795
71,0.00052564376,-0.0009087822,0.004723573,-0.0046865465,-1.5586723
72,0.0006971319,0.004821821,-0.025955865,0.03855339,-0.41219708
73,0.0004883759,0.008932551,-0.039035764,0.048827115,-1.0697485
74,0.000639409,-0.004642858,0.018180573,-0.016069014,-0.5302749
75,0.00048323625,0.0008137531,-0.0035533316,0.0040094154,-1.5861248
76,0.00084659265,-0.005542128,0.02089319,-0.01860487,-1.034924
77,0.00049512874,0.0007557271,-0.0035692572,0.0042293756,-1.586036
78,0.0010860143,-0.0032178243,0.0039664246,0.007979501,-0.7936823
79,0.00035679288,0.0029454888,-0.010759462,0.0136951655,-0.9651165
80,0.00054451305,0.00056688284,-0.0034386495,0.00435846,-1.599748
81,0.0008077074,-0.001961903,0.0077140825,-0.0050705387,-0.99844146
82,0.0005029238,0.01950936,-0.085592814,0.093693264,-0.6703226
83,0.0010428921,-0.006668843,0.025771752,-0.023504818,-0.90861803
84,0.00076473475,-0.0065982547,0.027920285,-0.028409686,-1.5839764
85,0.0006101825,-9.837255e-05,-0.00074280275,0.0019221427,-1.695836
86,0.0011646921,-0.0077527454,0.030841699,-0.0277581,-0.98872304
87,0.00070637575,-0.0072265016,0.032973446,-0.034167882,-1.5745376
88,0.0011179275,-0.00725375,0.02735843,-0.02524238,-1.1278522
89,0.00069761404,-0.0051610176,0.022723023,-0.023919076,-1.7460275
90,0.0007686942,0.0034987752,-0.0189601,0.0327845,-0.6314233
91,0.0007183292,0.0008569742,-0.007277324,0.01515964,-0.92233187
92,0.0009960971,-0.011594572,0.04638505,-0.037995774,-0.8515084
93,7.6807446e-05,0.00018205197,0.0035205944,-0.0060593924,-0.22447884
94,0.0007354653,0.0035865868,-0.01890477,0.0326081,-0.604903
95,0.0004964639,-0.00032647443,0.0037294459,-0.0022592922,-1.2196032
96,0.001195695,0.004082324,-0.028485484,0.033551816,-1.3071188
97,0.0009888776,-0.009424337,0.037391633,-0.03149892,-1.1220797
98,0.00019731243,0.0040501803,-0.015837666,0.02229625,-0.5302726
99,0.00066009373,-0.0017025102,0.008434725,-0.0068939603,-1.039669
100,0.00015606883,0.003538125,-0.013237672,0.020013994,-0.36708018
101,0.0004952151,-0.0007668052,0.004635359,-0.0049405647,-1.5518762
102,0.0010906218,-0.0071023162,0.02637299,-0.024312183,-1.1356026
103,0.00070507644,-0.0051765405,0.022449479,-0.023454558,-1.7257692
104,-3.2518677e-05,0.0024581614,-0.0049269693,0.0023845746,-0.371764
105,0.00021159204,0.0024792198,-0.008362832,0.013468799,-0.41542253
106,0.001165187,-0.013527489,0.051866952,-0.04111774,-0.6992796
107,0.00048758712,0.008978238,-0.039095256,0.04848962,-1.163896
108,0.00037220947,0.0009074337,-0.001111387,0.0026942103,-1.1090106
109,0.00046592948,0.00020955899,0.0018078989,-0.0005876367,-1.3391168
110,0.00061796047,0.0016033895,-0.009886405,0.018498858,-0.55067337
111,0.00012890543,-1.4074147e-05,0.0039104666,0.0003101095,-0.31206048
112,0.0004951073,0.00029765296,-0.00075656764,0.0010892468,-1.6047072
113,0.00051469594,9.79966e-05,-0.0002815144,0.0005396989,-1.6094955
114,0.0009660626,-0.0012946711,-0.0033492963,0.016491415,-0.53013575
115,0.0007234768,-0.005553994,0.02355035,-0.024170436,-1.6442957
116,0.00079266424,-0.0056812013,0.024121847,-0.022182297,-1.4348351
117,0.0014831179,-0.013683282,0.045713887,-0.030145928,-0.35428157
118,0.00019512842,0.002737152,-0.010085455,0.015982991,-0.44334248
119,0.00070044334,-0.0043026283,0.019072615,-0.02014524,-1.8568498
120,0.00018049662,-0.0010457274,0.0073327175,-0.0094168605,-0.14221299
121,0.0006736682,0.00098716,-0.008536139,0.019104315,-0.48900384
122,0.00034656035,0.01749415,-0.07451337,0.081201404,-0.64499557
123,0.0008371285,-0.0063730697,0.026531102,-0.02428189,-1.4673276
124,0.0008715642,-0.0054940768,0.020939345,-0.018753668,-1.1626611
125,0.0007137974,-0.0038439464,0.0155604845,-0.014606989,-1.1230316
126,0.0006544625,0.0079189595,-0.036084536,0.0425376,-1.0553117
127,0.0010317445,-0.0064919763,0.02495053,-0.022586172,-0.87942874
128,0.0009966864,-0.008926,0.030882534,-0.027991278,-0.35812208
129,0.0012121971,-0.009538276,0.03948833,-0.037036058,-1.1465845
130,0.00021358766,0.012020893,-0.04936424,0.055663627,-0.46434265
131,0.00037438812,-0.0021469367,0.013544937,-0.015008533,-0.7962785
132,7.796377e-05,0.0024716607,-0.0071841083,0.011437784,-0.19865656
133,-4.1210214e-06,0.0020862147,-0.0049790978,0.008202601,-0.09058875
134,5.0761362e-05,-0.0035513109,0.02188078,-0.023617981,0.012045532
135,0.00093816867,0.002967084,-0.016918726,0.02048329,-1.2301952
136,0.0006523221,-0.00265623,0.011845796,-0.0103496555,-1.2159028
137,0.00070212194,-0.005089869,0.022230746,-0.023313591,-1.7532929
138,0.0006597738,-0.0015075278,0.0062987567,-0.0062020435,-1.845184
139,0.0010366488,-0.0026238682,0.0017659056,0.010836422,-0.629684
140,0.0006095906,-0.0061164517,0.029425,-0.031048488,-1.5489932
141,0.0010142202,-0.010926996,0.04335538,-0.036060356,-0.99411225
142,0.0010169783,-0.010962506,0.043715164,-0.03667263,-1.0107402
143,0.0006379089,-0.00068296096,0.0018499944,-0.0009088139,-1.7432292
144,0.00086891477,-0.005402423,0.020583058,-0.018395092,-1.1682194
145,0.0010660872,-0.0067713168,0.026336627,-0.024188014,-1.0060923
146,0.00023861462,-0.0053838664,0.030164098,-0.03243419,-0.63589823
147,0.0012567473,-0.010834128,0.034239385,-0.030355172,-0.37845296
148,0.0011923469,-0.01262049,0.046637032,-0.034092188,-0.50975466
149,0.0007633112,-0.0017669619,0.007212367,-0.004752658,-1.0290015
150,0.00030753584,0.015995214,-0.06763107,0.07442464,-0.6317719
151,0.00062333304,-0.00055091525,0.0015138477,-0.0006791236,-1.7606057
152,0.0006709407,0.0010961164,-0.009208422,0.020094275,-0.4430399
153,0.0011674163,-0.009118708,0.038094338,-0.03565659,-1.0858221
154,0.00076688617,0.0010501558,-0.008316972,0.02204447,-0.5183783
155,0.0007011422,-0.0027412071,0.010172021,-0.0068878885,-1.3166655
156,0.00074679364,0.006689094,-0.031944927,0.03892802,-1.0071185
157,0.00033422525,0.0051211026,-0.020636305,0.026759114,-1.121652
158,-1.2196075e-05,0.0029787659,-0.008270441,0.0057553216,-0.30373514
159,0.0010595275,-0.0034095903,0.0070383823,-0.000119624194,-1.3316596
160,8.933992e-05,-0.0050768848,0.028764747,-0.031035481,-0.15779087
161,0.0008665824,6.471708e-05,-0.0077188346,0.020315036,-0.5501941
162,0.0009298644,-0.007901628,0.027724082,-0.024854617,-0.41434473
163,0.00044363324,-0.0057269684,0.030625222,-0.033016246,-1.3299414
164,0.00080407766,-0.0053654853,0.020419698,-0.018241702,-0.9653784
165,0.0011634382,-0.013572193,0.052092575,-0.041373327,-0.6977091
166,0.0005261337,-0.00197344,0.012378985,-0.013016209,-1.2303119
167,0.00018814894,0.0040276325,-0.015779477,0.022138221,-0.46466658
168,0.00038767245,0.00067416125,0.00015130853,0.0010853496,-1.1849636
169,0.0006969673,2.757617e-06,-0.0029010535,0.009687714,-0.9836377
170,0.00071837055,0.00015422511,-0.0037890407,0.010662388,-1.0299428
171,0.0009619598,0.0017190007,-0.011597463,0.015445629,-1.1972414
172,0.0007775031,-0.006004627,0.02526689,-0.026086038,-1.7145101
173,0.0005581478,-0.0011342169,0.005906724,-0.0053065047,-1.3969142
174,0.00063826464,0.007895678,-0.035617776,0.04173208,-1.1239843
175,0.0007113195,0.004551189,-0.022811525,0.03624654,-0.665995
176,0.0006535861,-0.0019449687,0.009839428,-0.008824709,-1.1356952
177,0.0003330912,0.005146127,-0.020803543,0.027013509,-1.1003276
178,9.088492e-05,-0.00012901874,0.0049273297,-0.007532359,-0.25604403
179,0.00088626536,-0.007490501,0.026046444,-0.02410543,-0.64509594
180,0.0005738231,0.007795819,-0.034481987,0.040139098,-1.0878183
181,0.0006344553,0.0009538578,-0.0073356023,0.016741568,-0.6129811
182,0.00086002523,-0.005003011,0.019225135,-0.017017066,-1.1847031
183,0.0004476312,0.000742742,-0.0024246634,0.0023928634,-1.6084598
184,0.00013782141,-0.0012893295,0.00895469,-0.0110489,0.019553423
185,0.00010494802,0.0011827272,-0.0010846168,0.0047744703,-0.25935975
186,0.0007107183,0.0048901467,-0.026564583,0.03934128,-0.4151941
187,0.0009797231,-0.0020997531,0.0027901407,0.0031755487,-1.360854
188,0.00041950803,0.00042876485,0.0009740183,0.0002917811,-1.20611
189,0.0007304343,-0.0017499481,0.0049675168,-0.00023675006,-1.2103845
190,0.0009462435,-0.0014844763,0.0007890504,0.0047419267,-1.4069495
191,0.00033903218,0.018075708,-0.07689704,0.083662584,-0.6533319
192,0.0010338379,0.0054373494,-0.031110078,0.03540068,-1.3035345
193,0.0005795912,0.0029129095,-0.015200018,0.024528986,-0.53970855
194,0.0012578823,-0.010839287,0.034281246,-0.030402686,-0.38157365
195,0.00069387304,0.00489843,-0.026336487,0.039012846,-0.3993507
196,0.00069818017,-0.0025436427,0.009277218,-0.005815665,-1.300279
197,0.0001291791,0.0031176317,-0.010789734,0.017623808,-0.3119874
198,0.0007784195,-0.006446674,0.023817344,-0.021568704,-0.4743696
199,0.000439727,0.0063831974,-0.027008146,0.031758316,-0.92080945
